"Symbol","ISIN","sum","name","value"
"DSV","DK0060079531",0.013232,"Weight_Perc_MSCI_Info",0
"DSV","DK0060079531",0.013232,"Weight_Perc_Single_Stocks",0
"ATCO A","SE0011166610",0.013232,"Weight_Perc_Nasdaq_100",0
"ATCO A","SE0011166610",0.013232,"Weight_Perc_MSCI_World",0.00013232
"ATCO A","SE0011166610",0.013232,"Weight_Perc_MSCI_Info",0
"ATCO A","SE0011166610",0.013232,"Weight_Perc_Single_Stocks",0
"8001","JP3143600009",0.013232,"Weight_Perc_Nasdaq_100",0
"8001","JP3143600009",0.013232,"Weight_Perc_MSCI_World",0.00013232
"8001","JP3143600009",0.013232,"Weight_Perc_MSCI_Info",0
"8001","JP3143600009",0.013232,"Weight_Perc_Single_Stocks",0
"TRV","US89417E1091",0.013232,"Weight_Perc_Nasdaq_100",0
"TRV","US89417E1091",0.013232,"Weight_Perc_MSCI_World",0.00013232
"TRV","US89417E1091",0.013232,"Weight_Perc_MSCI_Info",0
"TRV","US89417E1091",0.013232,"Weight_Perc_Single_Stocks",0
"RI","FR0000120693",0.013232,"Weight_Perc_Nasdaq_100",0
"RI","FR0000120693",0.013232,"Weight_Perc_MSCI_World",0.00013232
"RI","FR0000120693",0.013232,"Weight_Perc_MSCI_Info",0
"RI","FR0000120693",0.013232,"Weight_Perc_Single_Stocks",0
"PSA","US74460D1090",0.013232,"Weight_Perc_Nasdaq_100",0
"PSA","US74460D1090",0.013232,"Weight_Perc_MSCI_World",0.00013232
"PSA","US74460D1090",0.013232,"Weight_Perc_MSCI_Info",0
"PSA","US74460D1090",0.013232,"Weight_Perc_Single_Stocks",0
"DD","US26614N1028",0.013232,"Weight_Perc_Nasdaq_100",0
"DD","US26614N1028",0.013232,"Weight_Perc_MSCI_World",0.00013232
"DD","US26614N1028",0.013232,"Weight_Perc_MSCI_Info",0
"DD","US26614N1028",0.013232,"Weight_Perc_Single_Stocks",0
"EPAM","US29414B1044",0.012952,"Weight_Perc_Nasdaq_100",0
"EPAM","US29414B1044",0.012952,"Weight_Perc_MSCI_World",0.00006616
"EPAM","US29414B1044",0.012952,"Weight_Perc_MSCI_Info",0.00006336
"EPAM","US29414B1044",0.012952,"Weight_Perc_Single_Stocks",0
"ENPH","US29355A1079",0.012952,"Weight_Perc_Nasdaq_100",0
"ENPH","US29355A1079",0.012952,"Weight_Perc_MSCI_World",0.00006616
"ENPH","US29355A1079",0.012952,"Weight_Perc_MSCI_Info",0.00006336
"ENPH","US29355A1079",0.012952,"Weight_Perc_Single_Stocks",0
"TER","US8807701029",0.012952,"Weight_Perc_Nasdaq_100",0
"TER","US8807701029",0.012952,"Weight_Perc_MSCI_World",0.00006616
"TER","US8807701029",0.012952,"Weight_Perc_MSCI_Info",0.00006336
"TER","US8807701029",0.012952,"Weight_Perc_Single_Stocks",0
"DELL","US24703L2025",0.0126,"Weight_Perc_Nasdaq_100",0
"DELL","US24703L2025",0.0126,"Weight_Perc_MSCI_World",0.00006616
"DELL","US24703L2025",0.0126,"Weight_Perc_MSCI_Info",0.00005984
"DELL","US24703L2025",0.0126,"Weight_Perc_Single_Stocks",0
"6762","JP3538800008",0.0126,"Weight_Perc_Nasdaq_100",0
"6762","JP3538800008",0.0126,"Weight_Perc_MSCI_World",0.00006616
"6762","JP3538800008",0.0126,"Weight_Perc_MSCI_Info",0.00005984
"6762","JP3538800008",0.0126,"Weight_Perc_Single_Stocks",0
"MDB","US60937P1066",0.012248,"Weight_Perc_Nasdaq_100",0
"MDB","US60937P1066",0.012248,"Weight_Perc_MSCI_World",0.00006616
"MDB","US60937P1066",0.012248,"Weight_Perc_MSCI_Info",0.00005632
"MDB","US60937P1066",0.012248,"Weight_Perc_Single_Stocks",0
"TYL","US9022521051",0.012248,"Weight_Perc_Nasdaq_100",0
"TYL","US9022521051",0.012248,"Weight_Perc_MSCI_World",0.00006616
"TYL","US9022521051",0.012248,"Weight_Perc_MSCI_Info",0.00005632
"TYL","US9022521051",0.012248,"Weight_Perc_Single_Stocks",0
"WIX","IL0011301780",0.012248,"Weight_Perc_Nasdaq_100",0
"WIX","IL0011301780",0.012248,"Weight_Perc_MSCI_World",0.00006616
"WIX","IL0011301780",0.012248,"Weight_Perc_MSCI_Info",0.00005632
"WIX","IL0011301780",0.012248,"Weight_Perc_Single_Stocks",0
"6857","JP3122400009",0.011896,"Weight_Perc_Nasdaq_100",0
"6857","JP3122400009",0.011896,"Weight_Perc_MSCI_World",0.00006616
"6857","JP3122400009",0.011896,"Weight_Perc_MSCI_Info",0.0000528
"6857","JP3122400009",0.011896,"Weight_Perc_Single_Stocks",0
"6971","JP3249600002",0.01165,"Weight_Perc_Nasdaq_100",0
"6971","JP3249600002",0.01165,"Weight_Perc_MSCI_World",0.00004962
"6971","JP3249600002",0.01165,"Weight_Perc_MSCI_Info",0.00006688
"6971","JP3249600002",0.01165,"Weight_Perc_Single_Stocks",0
"ROP","US7766961061",0.011578,"Weight_Perc_Nasdaq_100",0
"ROP","US7766961061",0.011578,"Weight_Perc_MSCI_World",0.00011578
"ROP","US7766961061",0.011578,"Weight_Perc_MSCI_Info",0
"ROP","US7766961061",0.011578,"Weight_Perc_Single_Stocks",0
"EOG","US26875P1012",0.011578,"Weight_Perc_Nasdaq_100",0
"EOG","US26875P1012",0.011578,"Weight_Perc_MSCI_World",0.00011578
"EOG","US26875P1012",0.011578,"Weight_Perc_MSCI_Info",0
"EOG","US26875P1012",0.011578,"Weight_Perc_Single_Stocks",0
"VOLV B","SE0000115446",0.011578,"Weight_Perc_Nasdaq_100",0
"VOLV B","SE0000115446",0.011578,"Weight_Perc_MSCI_World",0.00011578
"VOLV B","SE0000115446",0.011578,"Weight_Perc_MSCI_Info",0
"VOLV B","SE0000115446",0.011578,"Weight_Perc_Single_Stocks",0
"AIG","US0268747849",0.011578,"Weight_Perc_Nasdaq_100",0
"AIG","US0268747849",0.011578,"Weight_Perc_MSCI_World",0.00011578
"AIG","US0268747849",0.011578,"Weight_Perc_MSCI_Info",0
"AIG","US0268747849",0.011578,"Weight_Perc_Single_Stocks",0
"9434","JP3732000009",0.011578,"Weight_Perc_Nasdaq_100",0
"9434","JP3732000009",0.011578,"Weight_Perc_MSCI_World",0.00011578
"9434","JP3732000009",0.011578,"Weight_Perc_MSCI_Info",0
"9434","JP3732000009",0.011578,"Weight_Perc_Single_Stocks",0
"ROKU","US77543R1023",0.011578,"Weight_Perc_Nasdaq_100",0
"ROKU","US77543R1023",0.011578,"Weight_Perc_MSCI_World",0.00011578
"ROKU","US77543R1023",0.011578,"Weight_Perc_MSCI_Info",0
"ROKU","US77543R1023",0.011578,"Weight_Perc_Single_Stocks",0
"SYY","US8718291078",0.011578,"Weight_Perc_Nasdaq_100",0
"SYY","US8718291078",0.011578,"Weight_Perc_MSCI_World",0.00011578
"SYY","US8718291078",0.011578,"Weight_Perc_MSCI_Info",0
"SYY","US8718291078",0.011578,"Weight_Perc_Single_Stocks",0
"LHX","US5024311095",0.011578,"Weight_Perc_Nasdaq_100",0
"LHX","US5024311095",0.011578,"Weight_Perc_MSCI_World",0.00011578
"LHX","US5024311095",0.011578,"Weight_Perc_MSCI_Info",0
"LHX","US5024311095",0.011578,"Weight_Perc_Single_Stocks",0
"MQG","AU000000MQG1",0.011578,"Weight_Perc_Nasdaq_100",0
"MQG","AU000000MQG1",0.011578,"Weight_Perc_MSCI_World",0.00011578
"MQG","AU000000MQG1",0.011578,"Weight_Perc_MSCI_Info",0
"MQG","AU000000MQG1",0.011578,"Weight_Perc_Single_Stocks",0
"VOW3","DE0007664039",0.011578,"Weight_Perc_Nasdaq_100",0
"VOW3","DE0007664039",0.011578,"Weight_Perc_MSCI_World",0.00011578
"VOW3","DE0007664039",0.011578,"Weight_Perc_MSCI_Info",0
"VOW3","DE0007664039",0.011578,"Weight_Perc_Single_Stocks",0
"TT","IE00BK9ZQ967",0.011578,"Weight_Perc_Nasdaq_100",0
"TT","IE00BK9ZQ967",0.011578,"Weight_Perc_MSCI_World",0.00011578
"TT","IE00BK9ZQ967",0.011578,"Weight_Perc_MSCI_Info",0
"TT","IE00BK9ZQ967",0.011578,"Weight_Perc_Single_Stocks",0
"LLOY","GB0008706128",0.011578,"Weight_Perc_Nasdaq_100",0
"LLOY","GB0008706128",0.011578,"Weight_Perc_MSCI_World",0.00011578
"LLOY","GB0008706128",0.011578,"Weight_Perc_MSCI_Info",0
"LLOY","GB0008706128",0.011578,"Weight_Perc_Single_Stocks",0
"PH","US7010941042",0.011578,"Weight_Perc_Nasdaq_100",0
"PH","US7010941042",0.011578,"Weight_Perc_MSCI_World",0.00011578
"PH","US7010941042",0.011578,"Weight_Perc_MSCI_Info",0
"PH","US7010941042",0.011578,"Weight_Perc_Single_Stocks",0
"RMS","FR0000052292",0.011578,"Weight_Perc_Nasdaq_100",0
"RMS","FR0000052292",0.011578,"Weight_Perc_MSCI_World",0.00011578
"RMS","FR0000052292",0.011578,"Weight_Perc_MSCI_Info",0
"RMS","FR0000052292",0.011578,"Weight_Perc_Single_Stocks",0
"A","US00846U1016",0.011578,"Weight_Perc_Nasdaq_100",0
"A","US00846U1016",0.011578,"Weight_Perc_MSCI_World",0.00011578
"A","US00846U1016",0.011578,"Weight_Perc_MSCI_Info",0
"A","US00846U1016",0.011578,"Weight_Perc_Single_Stocks",0
"IQV","US46266C1053",0.011578,"Weight_Perc_Nasdaq_100",0
"IQV","US46266C1053",0.011578,"Weight_Perc_MSCI_World",0.00011578
"IQV","US46266C1053",0.011578,"Weight_Perc_MSCI_Info",0
"IQV","US46266C1053",0.011578,"Weight_Perc_Single_Stocks",0
"SIKA","CH0418792922",0.011578,"Weight_Perc_Nasdaq_100",0
"SIKA","CH0418792922",0.011578,"Weight_Perc_MSCI_World",0.00011578
"SIKA","CH0418792922",0.011578,"Weight_Perc_MSCI_Info",0
"SIKA","CH0418792922",0.011578,"Weight_Perc_Single_Stocks",0
"APTV","JE00B783TY65",0.011578,"Weight_Perc_Nasdaq_100",0
"APTV","JE00B783TY65",0.011578,"Weight_Perc_MSCI_World",0.00011578
"APTV","JE00B783TY65",0.011578,"Weight_Perc_MSCI_Info",0
"APTV","JE00B783TY65",0.011578,"Weight_Perc_Single_Stocks",0
"BARC","GB0031348658",0.011578,"Weight_Perc_Nasdaq_100",0
"BARC","GB0031348658",0.011578,"Weight_Perc_MSCI_World",0.00011578
"BARC","GB0031348658",0.011578,"Weight_Perc_MSCI_Info",0
"BARC","GB0031348658",0.011578,"Weight_Perc_Single_Stocks",0
"SLB","AN8068571086",0.011578,"Weight_Perc_Nasdaq_100",0
"SLB","AN8068571086",0.011578,"Weight_Perc_MSCI_World",0.00011578
"SLB","AN8068571086",0.011578,"Weight_Perc_MSCI_Info",0
"SLB","AN8068571086",0.011578,"Weight_Perc_Single_Stocks",0
"TROW","US74144T1088",0.011578,"Weight_Perc_Nasdaq_100",0
"TROW","US74144T1088",0.011578,"Weight_Perc_MSCI_World",0.00011578
"TROW","US74144T1088",0.011578,"Weight_Perc_MSCI_Info",0
"TROW","US74144T1088",0.011578,"Weight_Perc_Single_Stocks",0
"WOW","AU000000WOW2",0.011578,"Weight_Perc_Nasdaq_100",0
"WOW","AU000000WOW2",0.011578,"Weight_Perc_MSCI_World",0.00011578
"WOW","AU000000WOW2",0.011578,"Weight_Perc_MSCI_Info",0
"WOW","AU000000WOW2",0.011578,"Weight_Perc_Single_Stocks",0
"BBVA","ES0113211835",0.011578,"Weight_Perc_Nasdaq_100",0
"BBVA","ES0113211835",0.011578,"Weight_Perc_MSCI_World",0.00011578
"BBVA","ES0113211835",0.011578,"Weight_Perc_MSCI_Info",0
"BBVA","ES0113211835",0.011578,"Weight_Perc_Single_Stocks",0
"CMI","US2310211063",0.011578,"Weight_Perc_Nasdaq_100",0
"CMI","US2310211063",0.011578,"Weight_Perc_MSCI_World",0.00011578
"CMI","US2310211063",0.011578,"Weight_Perc_MSCI_Info",0
"CMI","US2310211063",0.011578,"Weight_Perc_Single_Stocks",0
"STZ","US21036P1084",0.011578,"Weight_Perc_Nasdaq_100",0
"STZ","US21036P1084",0.011578,"Weight_Perc_MSCI_World",0.00011578
"STZ","US21036P1084",0.011578,"Weight_Perc_MSCI_Info",0
"STZ","US21036P1084",0.011578,"Weight_Perc_Single_Stocks",0
"MPC","US56585A1025",0.011578,"Weight_Perc_Nasdaq_100",0
"MPC","US56585A1025",0.011578,"Weight_Perc_MSCI_World",0.00011578
"MPC","US56585A1025",0.011578,"Weight_Perc_MSCI_Info",0
"MPC","US56585A1025",0.011578,"Weight_Perc_Single_Stocks",0
"VEEV","US9224751084",0.011578,"Weight_Perc_Nasdaq_100",0
"VEEV","US9224751084",0.011578,"Weight_Perc_MSCI_World",0.00011578
"VEEV","US9224751084",0.011578,"Weight_Perc_MSCI_Info",0
"VEEV","US9224751084",0.011578,"Weight_Perc_Single_Stocks",0
"CMG","US1696561059",0.011578,"Weight_Perc_Nasdaq_100",0
"CMG","US1696561059",0.011578,"Weight_Perc_MSCI_World",0.00011578
"CMG","US1696561059",0.011578,"Weight_Perc_MSCI_Info",0
"CMG","US1696561059",0.011578,"Weight_Perc_Single_Stocks",0
"6273","JP3162600005",0.011578,"Weight_Perc_Nasdaq_100",0
"6273","JP3162600005",0.011578,"Weight_Perc_MSCI_World",0.00011578
"6273","JP3162600005",0.011578,"Weight_Perc_MSCI_Info",0
"6273","JP3162600005",0.011578,"Weight_Perc_Single_Stocks",0
"BK","US0640581007",0.011578,"Weight_Perc_Nasdaq_100",0
"BK","US0640581007",0.011578,"Weight_Perc_MSCI_World",0.00011578
"BK","US0640581007",0.011578,"Weight_Perc_MSCI_Info",0
"BK","US0640581007",0.011578,"Weight_Perc_Single_Stocks",0
"PSX","US7185461040",0.011578,"Weight_Perc_Nasdaq_100",0
"PSX","US7185461040",0.011578,"Weight_Perc_MSCI_World",0.00011578
"PSX","US7185461040",0.011578,"Weight_Perc_MSCI_Info",0
"PSX","US7185461040",0.011578,"Weight_Perc_Single_Stocks",0
"VWS","DK0010268606",0.011578,"Weight_Perc_Nasdaq_100",0
"VWS","DK0010268606",0.011578,"Weight_Perc_MSCI_World",0.00011578
"VWS","DK0010268606",0.011578,"Weight_Perc_MSCI_Info",0
"VWS","DK0010268606",0.011578,"Weight_Perc_Single_Stocks",0
"CSGN","CH0012138530",0.011578,"Weight_Perc_Nasdaq_100",0
"CSGN","CH0012138530",0.011578,"Weight_Perc_MSCI_World",0.00011578
"CSGN","CH0012138530",0.011578,"Weight_Perc_MSCI_Info",0
"CSGN","CH0012138530",0.011578,"Weight_Perc_Single_Stocks",0
"RIO","AU000000RIO1",0.011578,"Weight_Perc_Nasdaq_100",0
"RIO","AU000000RIO1",0.011578,"Weight_Perc_MSCI_World",0.00011578
"RIO","AU000000RIO1",0.011578,"Weight_Perc_MSCI_Info",0
"RIO","AU000000RIO1",0.011578,"Weight_Perc_Single_Stocks",0
"ALC","CH0432492467",0.011578,"Weight_Perc_Nasdaq_100",0
"ALC","CH0432492467",0.011578,"Weight_Perc_MSCI_World",0.00011578
"ALC","CH0432492467",0.011578,"Weight_Perc_MSCI_Info",0
"ALC","CH0432492467",0.011578,"Weight_Perc_Single_Stocks",0
"PINS","US72352L1061",0.011578,"Weight_Perc_Nasdaq_100",0
"PINS","US72352L1061",0.011578,"Weight_Perc_MSCI_World",0.00011578
"PINS","US72352L1061",0.011578,"Weight_Perc_MSCI_Info",0
"PINS","US72352L1061",0.011578,"Weight_Perc_Single_Stocks",0
"ABX","CA0679011084",0.011578,"Weight_Perc_Nasdaq_100",0
"ABX","CA0679011084",0.011578,"Weight_Perc_MSCI_World",0.00011578
"ABX","CA0679011084",0.011578,"Weight_Perc_MSCI_Info",0
"ABX","CA0679011084",0.011578,"Weight_Perc_Single_Stocks",0
"ALL","US0200021014",0.011578,"Weight_Perc_Nasdaq_100",0
"ALL","US0200021014",0.011578,"Weight_Perc_MSCI_World",0.00011578
"ALL","US0200021014",0.011578,"Weight_Perc_MSCI_Info",0
"ALL","US0200021014",0.011578,"Weight_Perc_Single_Stocks",0
"8031","JP3893600001",0.011578,"Weight_Perc_Nasdaq_100",0
"8031","JP3893600001",0.011578,"Weight_Perc_MSCI_World",0.00011578
"8031","JP3893600001",0.011578,"Weight_Perc_MSCI_Info",0
"8031","JP3893600001",0.011578,"Weight_Perc_Single_Stocks",0
"8058","JP3898400001",0.011578,"Weight_Perc_Nasdaq_100",0
"8058","JP3898400001",0.011578,"Weight_Perc_MSCI_World",0.00011578
"8058","JP3898400001",0.011578,"Weight_Perc_MSCI_Info",0
"8058","JP3898400001",0.011578,"Weight_Perc_Single_Stocks",0
"MSCI","US55354G1004",0.011578,"Weight_Perc_Nasdaq_100",0
"MSCI","US55354G1004",0.011578,"Weight_Perc_MSCI_World",0.00011578
"MSCI","US55354G1004",0.011578,"Weight_Perc_MSCI_Info",0
"MSCI","US55354G1004",0.011578,"Weight_Perc_Single_Stocks",0
"GIVN","CH0010645932",0.011578,"Weight_Perc_Nasdaq_100",0
"GIVN","CH0010645932",0.011578,"Weight_Perc_MSCI_World",0.00011578
"GIVN","CH0010645932",0.011578,"Weight_Perc_MSCI_Info",0
"GIVN","CH0010645932",0.011578,"Weight_Perc_Single_Stocks",0
"D05","SG1L01001701",0.011578,"Weight_Perc_Nasdaq_100",0
"D05","SG1L01001701",0.011578,"Weight_Perc_MSCI_World",0.00011578
"D05","SG1L01001701",0.011578,"Weight_Perc_MSCI_Info",0
"D05","SG1L01001701",0.011578,"Weight_Perc_Single_Stocks",0
"SRE","US8168511090",0.011578,"Weight_Perc_Nasdaq_100",0
"SRE","US8168511090",0.011578,"Weight_Perc_MSCI_World",0.00011578
"SRE","US8168511090",0.011578,"Weight_Perc_MSCI_Info",0
"SRE","US8168511090",0.011578,"Weight_Perc_Single_Stocks",0
"2413","JP3435750009",0.011578,"Weight_Perc_Nasdaq_100",0
"2413","JP3435750009",0.011578,"Weight_Perc_MSCI_World",0.00011578
"2413","JP3435750009",0.011578,"Weight_Perc_MSCI_Info",0
"2413","JP3435750009",0.011578,"Weight_Perc_Single_Stocks",0
"DLR","US2538681030",0.011578,"Weight_Perc_Nasdaq_100",0
"DLR","US2538681030",0.011578,"Weight_Perc_MSCI_World",0.00011578
"DLR","US2538681030",0.011578,"Weight_Perc_MSCI_Info",0
"DLR","US2538681030",0.011578,"Weight_Perc_Single_Stocks",0
"8411","JP3885780001",0.011578,"Weight_Perc_Nasdaq_100",0
"8411","JP3885780001",0.011578,"Weight_Perc_MSCI_World",0.00011578
"8411","JP3885780001",0.011578,"Weight_Perc_MSCI_Info",0
"8411","JP3885780001",0.011578,"Weight_Perc_Single_Stocks",0
"4661","JP3198900007",0.011578,"Weight_Perc_Nasdaq_100",0
"4661","JP3198900007",0.011578,"Weight_Perc_MSCI_World",0.00011578
"4661","JP3198900007",0.011578,"Weight_Perc_MSCI_Info",0
"4661","JP3198900007",0.011578,"Weight_Perc_Single_Stocks",0
"CRG","IE0001827041",0.011578,"Weight_Perc_Nasdaq_100",0
"CRG","IE0001827041",0.011578,"Weight_Perc_MSCI_World",0.00011578
"CRG","IE0001827041",0.011578,"Weight_Perc_MSCI_Info",0
"CRG","IE0001827041",0.011578,"Weight_Perc_Single_Stocks",0
"CTVA","US22052L1044",0.011578,"Weight_Perc_Nasdaq_100",0
"CTVA","US22052L1044",0.011578,"Weight_Perc_MSCI_World",0.00011578
"CTVA","US22052L1044",0.011578,"Weight_Perc_MSCI_Info",0
"CTVA","US22052L1044",0.011578,"Weight_Perc_Single_Stocks",0
"SPG","US8288061091",0.011578,"Weight_Perc_Nasdaq_100",0
"SPG","US8288061091",0.011578,"Weight_Perc_MSCI_World",0.00011578
"SPG","US8288061091",0.011578,"Weight_Perc_MSCI_Info",0
"SPG","US8288061091",0.011578,"Weight_Perc_Single_Stocks",0
"VIAC","US92556H2067",0.011578,"Weight_Perc_Nasdaq_100",0
"VIAC","US92556H2067",0.011578,"Weight_Perc_MSCI_World",0.00011578
"VIAC","US92556H2067",0.011578,"Weight_Perc_MSCI_Info",0
"VIAC","US92556H2067",0.011578,"Weight_Perc_Single_Stocks",0
"ITX","ES0148396007",0.011578,"Weight_Perc_Nasdaq_100",0
"ITX","ES0148396007",0.011578,"Weight_Perc_MSCI_World",0.00011578
"ITX","ES0148396007",0.011578,"Weight_Perc_MSCI_Info",0
"ITX","ES0148396007",0.011578,"Weight_Perc_Single_Stocks",0
"GIS","US3703341046",0.011578,"Weight_Perc_Nasdaq_100",0
"GIS","US3703341046",0.011578,"Weight_Perc_MSCI_World",0.00011578
"GIS","US3703341046",0.011578,"Weight_Perc_MSCI_Info",0
"GIS","US3703341046",0.011578,"Weight_Perc_Single_Stocks",0
"VNA","DE000A1ML7J1",0.011578,"Weight_Perc_Nasdaq_100",0
"VNA","DE000A1ML7J1",0.011578,"Weight_Perc_MSCI_World",0.00011578
"VNA","DE000A1ML7J1",0.011578,"Weight_Perc_MSCI_Info",0
"VNA","DE000A1ML7J1",0.011578,"Weight_Perc_Single_Stocks",0
"INFO","BMG475671050",0.011578,"Weight_Perc_Nasdaq_100",0
"INFO","BMG475671050",0.011578,"Weight_Perc_MSCI_World",0.00011578
"INFO","BMG475671050",0.011578,"Weight_Perc_MSCI_Info",0
"INFO","BMG475671050",0.011578,"Weight_Perc_Single_Stocks",0
"WDC","US9581021055",0.011298,"Weight_Perc_Nasdaq_100",0
"WDC","US9581021055",0.011298,"Weight_Perc_MSCI_World",0.00004962
"WDC","US9581021055",0.011298,"Weight_Perc_MSCI_Info",0.00006336
"WDC","US9581021055",0.011298,"Weight_Perc_Single_Stocks",0
"QRVO","US74736K1016",0.010946,"Weight_Perc_Nasdaq_100",0
"QRVO","US74736K1016",0.010946,"Weight_Perc_MSCI_World",0.00004962
"QRVO","US74736K1016",0.010946,"Weight_Perc_MSCI_Info",0.00005984
"QRVO","US74736K1016",0.010946,"Weight_Perc_Single_Stocks",0
"TRMB","US8962391004",0.010946,"Weight_Perc_Nasdaq_100",0
"TRMB","US8962391004",0.010946,"Weight_Perc_MSCI_World",0.00004962
"TRMB","US8962391004",0.010946,"Weight_Perc_MSCI_Info",0.00005984
"TRMB","US8962391004",0.010946,"Weight_Perc_Single_Stocks",0
"PAYC","US70432V1026",0.010594,"Weight_Perc_Nasdaq_100",0
"PAYC","US70432V1026",0.010594,"Weight_Perc_MSCI_World",0.00004962
"PAYC","US70432V1026",0.010594,"Weight_Perc_MSCI_Info",0.00005632
"PAYC","US70432V1026",0.010594,"Weight_Perc_Single_Stocks",0
"HPE","US42824C1099",0.010594,"Weight_Perc_Nasdaq_100",0
"HPE","US42824C1099",0.010594,"Weight_Perc_MSCI_World",0.00004962
"HPE","US42824C1099",0.010594,"Weight_Perc_MSCI_Info",0.00005632
"HPE","US42824C1099",0.010594,"Weight_Perc_Single_Stocks",0
"LOGN","CH0025751329",0.010594,"Weight_Perc_Nasdaq_100",0
"LOGN","CH0025751329",0.010594,"Weight_Perc_MSCI_World",0.00004962
"LOGN","CH0025751329",0.010594,"Weight_Perc_MSCI_Info",0.00005632
"LOGN","CH0025751329",0.010594,"Weight_Perc_Single_Stocks",0
"STX","IE00B58JVZ52",0.010242,"Weight_Perc_Nasdaq_100",0
"STX","IE00B58JVZ52",0.010242,"Weight_Perc_MSCI_World",0.00004962
"STX","IE00B58JVZ52",0.010242,"Weight_Perc_MSCI_Info",0.0000528
"STX","IE00B58JVZ52",0.010242,"Weight_Perc_Single_Stocks",0
"GIB.A","CA12532H1047",0.010242,"Weight_Perc_Nasdaq_100",0
"GIB.A","CA12532H1047",0.010242,"Weight_Perc_MSCI_World",0.00004962
"GIB.A","CA12532H1047",0.010242,"Weight_Perc_MSCI_Info",0.0000528
"GIB.A","CA12532H1047",0.010242,"Weight_Perc_Single_Stocks",0
"BR","US11133T1034",0.010242,"Weight_Perc_Nasdaq_100",0
"BR","US11133T1034",0.010242,"Weight_Perc_MSCI_World",0.00004962
"BR","US11133T1034",0.010242,"Weight_Perc_MSCI_Info",0.0000528
"BR","US11133T1034",0.010242,"Weight_Perc_Single_Stocks",0
"ZEN","US98936J1016",0.010242,"Weight_Perc_Nasdaq_100",0
"ZEN","US98936J1016",0.010242,"Weight_Perc_MSCI_World",0.00004962
"ZEN","US98936J1016",0.010242,"Weight_Perc_MSCI_Info",0.0000528
"ZEN","US98936J1016",0.010242,"Weight_Perc_Single_Stocks",0
"HLT","US43300A2033",0.009924,"Weight_Perc_Nasdaq_100",0
"HLT","US43300A2033",0.009924,"Weight_Perc_MSCI_World",0.00009924
"HLT","US43300A2033",0.009924,"Weight_Perc_MSCI_Info",0
"HLT","US43300A2033",0.009924,"Weight_Perc_Single_Stocks",0
"STLA","NL00150001Q9",0.009924,"Weight_Perc_Nasdaq_100",0
"STLA","NL00150001Q9",0.009924,"Weight_Perc_MSCI_World",0.00009924
"STLA","NL00150001Q9",0.009924,"Weight_Perc_MSCI_Info",0
"STLA","NL00150001Q9",0.009924,"Weight_Perc_Single_Stocks",0
"CPG","GB00BD6K4575",0.009924,"Weight_Perc_Nasdaq_100",0
"CPG","GB00BD6K4575",0.009924,"Weight_Perc_MSCI_World",0.00009924
"CPG","GB00BD6K4575",0.009924,"Weight_Perc_MSCI_Info",0
"CPG","GB00BD6K4575",0.009924,"Weight_Perc_Single_Stocks",0
"NTR","CA67077M1086",0.009924,"Weight_Perc_Nasdaq_100",0
"NTR","CA67077M1086",0.009924,"Weight_Perc_MSCI_World",0.00009924
"NTR","CA67077M1086",0.009924,"Weight_Perc_MSCI_Info",0
"NTR","CA67077M1086",0.009924,"Weight_Perc_Single_Stocks",0
"CNQ","CA1363851017",0.009924,"Weight_Perc_Nasdaq_100",0
"CNQ","CA1363851017",0.009924,"Weight_Perc_MSCI_World",0.00009924
"CNQ","CA1363851017",0.009924,"Weight_Perc_MSCI_Info",0
"CNQ","CA1363851017",0.009924,"Weight_Perc_Single_Stocks",0
"AFL","US0010551028",0.009924,"Weight_Perc_Nasdaq_100",0
"AFL","US0010551028",0.009924,"Weight_Perc_MSCI_World",0.00009924
"AFL","US0010551028",0.009924,"Weight_Perc_MSCI_Info",0
"AFL","US0010551028",0.009924,"Weight_Perc_Single_Stocks",0
"4452","JP3205800000",0.009924,"Weight_Perc_Nasdaq_100",0
"4452","JP3205800000",0.009924,"Weight_Perc_MSCI_World",0.00009924
"4452","JP3205800000",0.009924,"Weight_Perc_MSCI_Info",0
"4452","JP3205800000",0.009924,"Weight_Perc_Single_Stocks",0
"NDA SE","FI4000297767",0.009924,"Weight_Perc_Nasdaq_100",0
"NDA SE","FI4000297767",0.009924,"Weight_Perc_MSCI_World",0.00009924
"NDA SE","FI4000297767",0.009924,"Weight_Perc_MSCI_Info",0
"NDA SE","FI4000297767",0.009924,"Weight_Perc_Single_Stocks",0
"CNC","US15135B1017",0.009924,"Weight_Perc_Nasdaq_100",0
"CNC","US15135B1017",0.009924,"Weight_Perc_MSCI_World",0.00009924
"CNC","US15135B1017",0.009924,"Weight_Perc_MSCI_Info",0
"CNC","US15135B1017",0.009924,"Weight_Perc_Single_Stocks",0
"PRU","US7443201022",0.009924,"Weight_Perc_Nasdaq_100",0
"PRU","US7443201022",0.009924,"Weight_Perc_MSCI_World",0.00009924
"PRU","US7443201022",0.009924,"Weight_Perc_MSCI_Info",0
"PRU","US7443201022",0.009924,"Weight_Perc_Single_Stocks",0
"8766","JP3910660004",0.009924,"Weight_Perc_Nasdaq_100",0
"8766","JP3910660004",0.009924,"Weight_Perc_MSCI_World",0.00009924
"8766","JP3910660004",0.009924,"Weight_Perc_MSCI_Info",0
"8766","JP3910660004",0.009924,"Weight_Perc_Single_Stocks",0
